,Unnamed: 0,Indice,Date,Opening,Highest,Lowest,Fermer,Cloture ajusté,Volume,Before_After_Election,Day_of_Week,Month,Is_Holiday_Period,Mandat
16204,2591,S&P500,2017-11-13,2576.53,2587.66,2574.48,2584.84,2584.84,34052000.0,After,Monday,November,yes,Trump1
16205,2592,S&P500,2017-11-10,2580.18,2583.81,2575.57,2582.3,2582.3,34897400.0,After,Friday,November,yes,Trump1
16206,2593,S&P500,2017-11-09,2584.0,2586.5,2566.33,2584.62,2584.62,38441000.0,After,Thursday,November,yes,Trump1
16207,2594,S&P500,2017-11-08,2588.71,2595.47,2585.02,2594.38,2594.38,38984500.0,After,Wednesday,November,yes,Trump1
16208,2595,S&P500,2017-11-07,2592.11,2597.02,2584.35,2590.64,2590.64,38151900.0,After,Tuesday,November,yes,Trump1
16209,2596,S&P500,2017-11-06,2587.47,2593.38,2585.66,2591.13,2591.13,35419700.0,After,Monday,November,yes,Trump1
16210,2597,S&P500,2017-11-03,2581.93,2588.42,2576.77,2587.84,2587.84,35687100.0,After,Friday,November,yes,Trump1
16211,2598,S&P500,2017-11-02,2579.46,2581.11,2566.17,2579.85,2579.85,40501400.0,After,Thursday,November,yes,Trump1
16212,2599,S&P500,2017-11-01,2583.21,2588.4,2574.92,2579.36,2579.36,38412000.0,After,Wednesday,November,yes,Trump1
16213,2600,S&P500,2017-10-31,2575.99,2578.29,2572.15,2575.26,2575.26,38444200.0,After,Tuesday,October,no,Trump1
16214,2601,S&P500,2017-10-30,2577.75,2580.03,2568.25,2572.83,2572.83,36602300.0,After,Monday,October,no,Trump1
16215,2602,S&P500,2017-10-27,2570.26,2582.98,2565.94,2581.07,2581.07,38961000.0,After,Friday,October,no,Trump1
16216,2603,S&P500,2017-10-26,2560.08,2567.07,2559.8,2560.4,2560.4,38917500.0,After,Thursday,October,no,Trump1
16217,2604,S&P500,2017-10-25,2566.52,2567.4,2544.0,2557.15,2557.15,38854700.0,After,Wednesday,October,no,Trump1
16218,2605,S&P500,2017-10-24,2568.66,2572.18,2565.58,2569.13,2569.13,34356600.0,After,Tuesday,October,no,Trump1
16219,2606,S&P500,2017-10-23,2578.08,2578.29,2564.33,2564.98,2564.98,32144700.0,After,Monday,October,no,Trump1
16220,2607,S&P500,2017-10-20,2567.56,2575.44,2567.56,2575.21,2575.21,33944500.0,After,Friday,October,no,Trump1
16221,2608,S&P500,2017-10-19,2553.39,2562.36,2547.92,2562.1,2562.1,30195200.0,After,Thursday,October,no,Trump1
16222,2609,S&P500,2017-10-18,2562.87,2564.11,2559.67,2561.26,2561.26,29993200.0,After,Wednesday,October,no,Trump1
16223,2610,S&P500,2017-10-17,2557.17,2559.71,2554.69,2559.36,2559.36,29018900.0,After,Tuesday,October,no,Trump1
16224,2611,S&P500,2017-10-16,2555.57,2559.47,2552.64,2557.64,2557.64,29180300.0,After,Monday,October,no,Trump1
16225,2612,S&P500,2017-10-13,2555.66,2557.65,2552.09,2553.17,2553.17,31504700.0,After,Friday,October,no,Trump1
16226,2613,S&P500,2017-10-12,2552.88,2555.33,2548.31,2550.93,2550.93,31572800.0,After,Thursday,October,no,Trump1
16227,2614,S&P500,2017-10-11,2550.62,2555.24,2547.95,2555.24,2555.24,29913200.0,After,Wednesday,October,no,Trump1
16228,2615,S&P500,2017-10-10,2549.99,2555.23,2544.86,2550.64,2550.64,29626100.0,After,Tuesday,October,no,Trump1
16229,2616,S&P500,2017-10-09,2551.39,2551.82,2541.6,2544.73,2544.73,24869400.0,After,Monday,October,no,Trump1
16230,2617,S&P500,2017-10-06,2547.44,2549.41,2543.79,2549.33,2549.33,28982700.0,After,Friday,October,no,Trump1
16231,2618,S&P500,2017-10-05,2540.86,2552.51,2540.02,2552.07,2552.07,30597300.0,After,Thursday,October,no,Trump1
16232,2619,S&P500,2017-10-04,2533.48,2540.53,2531.8,2537.74,2537.74,30207700.0,After,Wednesday,October,no,Trump1
16233,2620,S&P500,2017-10-03,2530.34,2535.13,2528.85,2534.58,2534.58,30734800.0,After,Tuesday,October,no,Trump1
16234,2621,S&P500,2017-10-02,2521.2,2529.23,2520.4,2529.12,2529.12,32263700.0,After,Monday,October,no,Trump1
16235,2622,S&P500,2017-09-29,2509.96,2519.44,2507.99,2519.36,2519.36,32202600.0,After,Friday,September,no,Trump1
16236,2623,S&P500,2017-09-28,2503.41,2510.81,2502.93,2510.06,2510.06,31730300.0,After,Thursday,September,no,Trump1
16237,2624,S&P500,2017-09-27,2503.3,2511.75,2495.91,2507.04,2507.04,34850700.0,After,Wednesday,September,no,Trump1
16238,2625,S&P500,2017-09-26,2501.04,2503.51,2495.12,2496.84,2496.84,30707700.0,After,Tuesday,September,no,Trump1
16239,2626,S&P500,2017-09-25,2499.39,2502.54,2488.03,2496.66,2496.66,33145300.0,After,Monday,September,no,Trump1
16240,2627,S&P500,2017-09-22,2497.26,2503.47,2496.54,2502.22,2502.22,28779800.0,After,Friday,September,no,Trump1
16241,2628,S&P500,2017-09-21,2507.16,2507.16,2499.0,2500.6,2500.6,29655900.0,After,Thursday,September,no,Trump1
16242,2629,S&P500,2017-09-20,2506.84,2508.85,2496.67,2508.24,2508.24,35845700.0,After,Wednesday,September,no,Trump1
16243,2630,S&P500,2017-09-19,2506.29,2507.84,2503.19,2506.65,2506.65,32537600.0,After,Tuesday,September,no,Trump1
16244,2631,S&P500,2017-09-18,2502.51,2508.32,2499.92,2503.87,2503.87,32047000.0,After,Monday,September,no,Trump1
16245,2632,S&P500,2017-09-15,2495.67,2500.23,2493.16,2500.23,2500.23,48629700.0,After,Friday,September,no,Trump1
16246,2633,S&P500,2017-09-14,2494.56,2498.43,2491.35,2495.62,2495.62,34224700.0,After,Thursday,September,no,Trump1
16247,2634,S&P500,2017-09-13,2493.89,2498.37,2492.14,2498.37,2498.37,33713700.0,After,Wednesday,September,no,Trump1
16248,2635,S&P500,2017-09-12,2491.94,2496.77,2490.37,2496.48,2496.48,32342800.0,After,Tuesday,September,no,Trump1
16249,2636,S&P500,2017-09-11,2474.52,2488.95,2474.52,2488.11,2488.11,32934600.0,After,Monday,September,no,Trump1
16250,2637,S&P500,2017-09-08,2462.25,2467.11,2459.4,2461.43,2461.43,33083600.0,After,Friday,September,no,Trump1
16251,2638,S&P500,2017-09-07,2468.06,2468.62,2460.29,2465.1,2465.1,33657800.0,After,Thursday,September,no,Trump1
16252,2639,S&P500,2017-09-06,2463.83,2469.64,2459.2,2465.54,2465.54,34002000.0,After,Wednesday,September,no,Trump1
16253,2640,S&P500,2017-09-05,2470.35,2471.97,2446.55,2457.85,2457.85,35021900.0,After,Tuesday,September,no,Trump1
16254,2641,S&P500,2017-09-01,2474.42,2480.38,2473.85,2476.55,2476.55,27127800.0,After,Friday,September,no,Trump1
16255,2642,S&P500,2017-08-31,2462.65,2475.01,2462.65,2471.65,2471.65,33538600.0,After,Thursday,August,no,Trump1
16256,2643,S&P500,2017-08-30,2446.06,2460.31,2443.77,2457.59,2457.59,26377800.0,After,Wednesday,August,no,Trump1
16257,2644,S&P500,2017-08-29,2431.94,2449.19,2428.2,2446.3,2446.3,27394600.0,After,Tuesday,August,no,Trump1
16258,2645,S&P500,2017-08-28,2447.35,2449.12,2439.03,2444.24,2444.24,26829200.0,After,Monday,August,no,Trump1
16259,2646,S&P500,2017-08-25,2444.72,2453.96,2442.22,2443.05,2443.05,25933500.0,After,Friday,August,no,Trump1
16260,2647,S&P500,2017-08-24,2447.91,2450.39,2436.19,2438.97,2438.97,28496800.0,After,Thursday,August,no,Trump1
16261,2648,S&P500,2017-08-23,2444.88,2448.91,2441.42,2444.04,2444.04,27969500.0,After,Wednesday,August,no,Trump1
16262,2649,S&P500,2017-08-22,2433.75,2454.77,2433.67,2452.51,2452.51,27809900.0,After,Tuesday,August,no,Trump1
16263,2650,S&P500,2017-08-21,2425.5,2430.58,2417.35,2428.37,2428.37,28036500.0,After,Monday,August,no,Trump1
16264,2651,S&P500,2017-08-18,2427.64,2440.27,2420.69,2425.55,2425.55,34269700.0,After,Friday,August,no,Trump1
16265,2652,S&P500,2017-08-17,2462.95,2465.02,2430.01,2430.01,2430.01,31649500.0,After,Thursday,August,no,Trump1
16266,2653,S&P500,2017-08-16,2468.63,2474.93,2463.86,2468.11,2468.11,29565700.0,After,Wednesday,August,no,Trump1
16267,2654,S&P500,2017-08-15,2468.66,2468.9,2461.61,2464.61,2464.61,29224300.0,After,Tuesday,August,no,Trump1
16268,2655,S&P500,2017-08-14,2454.96,2468.22,2454.96,2465.84,2465.84,28243200.0,After,Monday,August,no,Trump1
16269,2656,S&P500,2017-08-11,2441.04,2448.09,2437.85,2441.32,2441.32,31618300.0,After,Friday,August,no,Trump1
16270,2657,S&P500,2017-08-10,2465.38,2465.38,2437.75,2438.21,2438.21,36358200.0,After,Thursday,August,no,Trump1
16271,2658,S&P500,2017-08-09,2465.35,2474.41,2462.08,2474.02,2474.02,33109600.0,After,Wednesday,August,no,Trump1
16272,2659,S&P500,2017-08-08,2478.35,2490.87,2470.32,2474.92,2474.92,33474800.0,After,Tuesday,August,no,Trump1
16273,2660,S&P500,2017-08-07,2477.14,2480.95,2475.88,2480.91,2480.91,29351300.0,After,Monday,August,no,Trump1
16274,2661,S&P500,2017-08-04,2476.88,2480.0,2472.08,2476.83,2476.83,32399800.0,After,Friday,August,no,Trump1
16275,2662,S&P500,2017-08-03,2476.03,2476.03,2468.85,2472.16,2472.16,36624100.0,After,Thursday,August,no,Trump1
16276,2663,S&P500,2017-08-02,2480.38,2480.38,2466.48,2477.57,2477.57,34871500.0,After,Wednesday,August,no,Trump1
16277,2664,S&P500,2017-08-01,2477.1,2478.51,2471.14,2476.35,2476.35,34702600.0,After,Tuesday,August,no,Trump1
16278,2665,S&P500,2017-07-31,2475.94,2477.96,2468.53,2470.3,2470.3,34759300.0,After,Monday,July,no,Trump1
16279,2666,S&P500,2017-07-28,2469.12,2473.53,2464.66,2472.1,2472.1,33028500.0,After,Friday,July,no,Trump1
16280,2667,S&P500,2017-07-27,2482.76,2484.04,2459.93,2475.42,2475.42,40357400.0,After,Thursday,July,no,Trump1
16281,2668,S&P500,2017-07-26,2479.97,2481.69,2474.94,2477.83,2477.83,35978300.0,After,Wednesday,July,no,Trump1
16282,2669,S&P500,2017-07-25,2477.88,2481.24,2474.91,2477.13,2477.13,41163600.0,After,Tuesday,July,no,Trump1
16283,2670,S&P500,2017-07-24,2472.04,2473.1,2466.32,2469.91,2469.91,30199200.0,After,Monday,July,no,Trump1
16284,2671,S&P500,2017-07-21,2467.4,2472.54,2465.06,2472.54,2472.54,30668800.0,After,Friday,July,no,Trump1
16285,2672,S&P500,2017-07-20,2475.56,2477.62,2468.43,2473.45,2473.45,32238200.0,After,Thursday,July,no,Trump1
16286,2673,S&P500,2017-07-19,2463.85,2473.83,2463.85,2473.83,2473.83,30638100.0,After,Wednesday,July,no,Trump1
16287,2674,S&P500,2017-07-18,2455.88,2460.92,2450.34,2460.61,2460.61,29740900.0,After,Tuesday,July,no,Trump1
16288,2675,S&P500,2017-07-17,2459.5,2462.82,2457.16,2459.14,2459.14,28005800.0,After,Monday,July,no,Trump1
16289,2676,S&P500,2017-07-14,2449.16,2463.54,2446.69,2459.27,2459.27,27384600.0,After,Friday,July,no,Trump1
16290,2677,S&P500,2017-07-13,2444.99,2449.32,2441.69,2447.83,2447.83,30685100.0,After,Thursday,July,no,Trump1
16291,2678,S&P500,2017-07-12,2435.75,2445.76,2435.75,2443.25,2443.25,31769000.0,After,Wednesday,July,no,Trump1
16292,2679,S&P500,2017-07-11,2427.35,2429.3,2412.79,2425.53,2425.53,31088000.0,After,Tuesday,July,no,Trump1
16293,2680,S&P500,2017-07-10,2424.51,2432.0,2422.27,2427.43,2427.43,30098800.0,After,Monday,July,no,Trump1
16294,2681,S&P500,2017-07-07,2413.52,2426.92,2413.52,2425.18,2425.18,29293900.0,After,Friday,July,no,Trump1
16295,2682,S&P500,2017-07-06,2423.44,2424.28,2407.7,2409.75,2409.75,33687100.0,After,Thursday,July,no,Trump1
16296,2683,S&P500,2017-07-05,2430.78,2434.9,2422.05,2432.54,2432.54,33681500.0,After,Wednesday,July,no,Trump1
16297,2684,S&P500,2017-07-03,2431.39,2439.17,2428.69,2429.01,2429.01,19014800.0,After,Monday,July,no,Trump1
16298,2685,S&P500,2017-06-30,2429.2,2432.71,2421.65,2423.41,2423.41,33660300.0,After,Friday,June,no,Trump1
16299,2686,S&P500,2017-06-29,2442.38,2442.73,2405.7,2419.7,2419.7,38695600.0,After,Thursday,June,no,Trump1
16300,2687,S&P500,2017-06-28,2428.7,2442.97,2428.02,2440.69,2440.69,34799800.0,After,Wednesday,June,no,Trump1
16301,2688,S&P500,2017-06-27,2436.34,2440.15,2419.38,2419.38,2419.38,35647700.0,After,Tuesday,June,no,Trump1
16302,2689,S&P500,2017-06-26,2443.32,2450.42,2437.03,2439.07,2439.07,32436600.0,After,Monday,June,no,Trump1
16303,2690,S&P500,2017-06-23,2434.65,2441.4,2431.11,2438.3,2438.3,52824600.0,After,Friday,June,no,Trump1
16304,2691,S&P500,2017-06-22,2437.4,2441.62,2433.27,2434.5,2434.5,34772500.0,After,Thursday,June,no,Trump1
16305,2692,S&P500,2017-06-21,2439.31,2442.23,2430.74,2435.61,2435.61,35991900.0,After,Wednesday,June,no,Trump1
16306,2693,S&P500,2017-06-20,2450.66,2450.66,2436.6,2437.03,2437.03,34227000.0,After,Tuesday,June,no,Trump1
16307,2694,S&P500,2017-06-19,2442.55,2453.82,2441.79,2453.46,2453.46,32714800.0,After,Monday,June,no,Trump1
16308,2695,S&P500,2017-06-16,2431.24,2433.15,2422.88,2433.15,2433.15,52993800.0,After,Friday,June,no,Trump1
16309,2696,S&P500,2017-06-15,2424.14,2433.95,2418.53,2432.46,2432.46,33719800.0,After,Thursday,June,no,Trump1
16310,2697,S&P500,2017-06-14,2443.75,2443.75,2428.34,2437.92,2437.92,35586400.0,After,Wednesday,June,no,Trump1
16311,2698,S&P500,2017-06-13,2434.15,2441.49,2431.28,2440.35,2440.35,32782400.0,After,Tuesday,June,no,Trump1
16312,2699,S&P500,2017-06-12,2425.88,2430.38,2419.97,2429.39,2429.39,40318400.0,After,Monday,June,no,Trump1
16313,2700,S&P500,2017-06-09,2436.39,2446.2,2415.7,2431.77,2431.77,40298600.0,After,Friday,June,no,Trump1
16314,2701,S&P500,2017-06-08,2434.27,2439.27,2427.94,2433.79,2433.79,37359800.0,After,Thursday,June,no,Trump1
16315,2702,S&P500,2017-06-07,2432.03,2435.28,2424.75,2433.14,2433.14,35762200.0,After,Wednesday,June,no,Trump1
16316,2703,S&P500,2017-06-06,2431.92,2436.21,2428.12,2429.33,2429.33,33767500.0,After,Tuesday,June,no,Trump1
16317,2704,S&P500,2017-06-05,2437.83,2439.55,2434.32,2436.1,2436.1,29167200.0,After,Monday,June,no,Trump1
16318,2705,S&P500,2017-06-02,2431.28,2440.23,2427.71,2439.07,2439.07,34655000.0,After,Friday,June,no,Trump1
16319,2706,S&P500,2017-06-01,2415.65,2430.06,2413.54,2430.06,2430.06,38606200.0,After,Thursday,June,no,Trump1
16320,2707,S&P500,2017-05-31,2415.63,2415.99,2403.59,2411.8,2411.8,45180400.0,After,Wednesday,May,no,Trump1
16321,2708,S&P500,2017-05-30,2411.67,2415.26,2409.43,2412.91,2412.91,32058600.0,After,Tuesday,May,no,Trump1
16322,2709,S&P500,2017-05-26,2414.5,2416.68,2412.2,2415.82,2415.82,28069300.0,After,Friday,May,no,Trump1
16323,2710,S&P500,2017-05-25,2409.54,2418.71,2408.01,2415.07,2415.07,35382100.0,After,Thursday,May,no,Trump1
16324,2711,S&P500,2017-05-24,2401.41,2405.58,2397.99,2404.39,2404.39,33892400.0,After,Wednesday,May,no,Trump1
16325,2712,S&P500,2017-05-23,2397.04,2400.85,2393.88,2398.42,2398.42,32165600.0,After,Tuesday,May,no,Trump1
16326,2713,S&P500,2017-05-22,2387.21,2395.46,2386.92,2394.02,2394.02,31765800.0,After,Monday,May,no,Trump1
16327,2714,S&P500,2017-05-19,2371.37,2389.06,2370.43,2381.73,2381.73,38317000.0,After,Friday,May,no,Trump1
16328,2715,S&P500,2017-05-18,2354.69,2375.74,2352.72,2365.72,2365.72,43194400.0,After,Thursday,May,no,Trump1
16329,2716,S&P500,2017-05-17,2382.95,2384.87,2356.21,2357.03,2357.03,41647600.0,After,Wednesday,May,no,Trump1
16330,2717,S&P500,2017-05-16,2404.55,2405.77,2396.05,2400.67,2400.67,34218100.0,After,Tuesday,May,no,Trump1
16331,2718,S&P500,2017-05-15,2393.98,2404.05,2393.94,2402.32,2402.32,34900800.0,After,Monday,May,no,Trump1
16332,2719,S&P500,2017-05-12,2392.44,2392.44,2387.19,2390.9,2390.9,33046200.0,After,Friday,May,no,Trump1
16333,2720,S&P500,2017-05-11,2394.84,2395.72,2381.74,2394.44,2394.44,37277100.0,After,Thursday,May,no,Trump1
16334,2721,S&P500,2017-05-10,2396.79,2399.74,2392.79,2399.63,2399.63,36493700.0,After,Wednesday,May,no,Trump1
16335,2722,S&P500,2017-05-09,2401.58,2403.87,2392.44,2396.92,2396.92,36578400.0,After,Tuesday,May,no,Trump1
16336,2723,S&P500,2017-05-08,2399.94,2401.36,2393.92,2399.38,2399.38,34299900.0,After,Monday,May,no,Trump1
16337,2724,S&P500,2017-05-05,2392.37,2399.29,2389.38,2399.29,2399.29,35432400.0,After,Friday,May,no,Trump1
16338,2725,S&P500,2017-05-04,2389.79,2391.43,2380.35,2389.52,2389.52,43678600.0,After,Thursday,May,no,Trump1
16339,2726,S&P500,2017-05-03,2386.5,2389.82,2379.75,2388.13,2388.13,38967600.0,After,Wednesday,May,no,Trump1
16340,2727,S&P500,2017-05-02,2391.05,2392.93,2385.82,2391.17,2391.17,38613600.0,After,Tuesday,May,no,Trump1
16341,2728,S&P500,2017-05-01,2388.5,2394.49,2384.83,2388.33,2388.33,32015000.0,After,Monday,May,no,Trump1
16342,2729,S&P500,2017-04-28,2393.68,2393.68,2382.36,2384.2,2384.2,37213500.0,After,Friday,April,no,Trump1
16343,2730,S&P500,2017-04-27,2389.7,2392.1,2382.68,2388.77,2388.77,40999400.0,After,Thursday,April,no,Trump1
16344,2731,S&P500,2017-04-26,2388.98,2398.16,2386.78,2387.45,2387.45,41113500.0,After,Wednesday,April,no,Trump1
16345,2732,S&P500,2017-04-25,2381.51,2392.48,2381.15,2388.61,2388.61,40058200.0,After,Tuesday,April,no,Trump1
16346,2733,S&P500,2017-04-24,2370.33,2376.98,2369.19,2374.15,2374.15,37111700.0,After,Monday,April,no,Trump1
16347,2734,S&P500,2017-04-21,2354.74,2356.18,2344.51,2348.69,2348.69,35241600.0,After,Friday,April,no,Trump1
16348,2735,S&P500,2017-04-20,2342.69,2361.37,2340.91,2355.84,2355.84,36489900.0,After,Thursday,April,no,Trump1
16349,2736,S&P500,2017-04-19,2346.79,2352.63,2335.05,2338.17,2338.17,35211600.0,After,Wednesday,April,no,Trump1
16350,2737,S&P500,2017-04-18,2342.53,2348.35,2334.54,2342.19,2342.19,32722100.0,After,Tuesday,April,no,Trump1
16351,2738,S&P500,2017-04-17,2332.62,2349.14,2332.51,2349.01,2349.01,28268900.0,After,Monday,April,no,Trump1
16352,2739,S&P500,2017-04-13,2341.98,2348.26,2328.95,2328.95,2328.95,31463800.0,After,Thursday,April,no,Trump1
16353,2740,S&P500,2017-04-12,2352.15,2352.72,2341.18,2344.93,2344.93,32013000.0,After,Wednesday,April,no,Trump1
16354,2741,S&P500,2017-04-11,2353.92,2355.22,2337.25,2353.78,2353.78,31209000.0,After,Tuesday,April,no,Trump1
16355,2742,S&P500,2017-04-10,2357.16,2366.37,2351.5,2357.16,2357.16,27925700.0,After,Monday,April,no,Trump1
16356,2743,S&P500,2017-04-07,2356.59,2363.76,2350.74,2355.54,2355.54,30547000.0,After,Friday,April,no,Trump1
16357,2744,S&P500,2017-04-06,2353.79,2364.16,2348.9,2357.49,2357.49,32032500.0,After,Thursday,April,no,Trump1
16358,2745,S&P500,2017-04-05,2366.59,2378.36,2350.52,2352.95,2352.95,37806500.0,After,Wednesday,April,no,Trump1
16359,2746,S&P500,2017-04-04,2354.76,2360.53,2350.72,2360.16,2360.16,32083400.0,After,Tuesday,April,no,Trump1
16360,2747,S&P500,2017-04-03,2362.34,2365.87,2344.73,2358.84,2358.84,34187300.0,After,Monday,April,no,Trump1
16361,2748,S&P500,2017-03-31,2364.82,2370.35,2362.6,2362.72,2362.72,33567400.0,After,Friday,March,no,Trump1
16362,2749,S&P500,2017-03-30,2361.31,2370.42,2358.58,2368.06,2368.06,31596800.0,After,Thursday,March,no,Trump1
16363,2750,S&P500,2017-03-29,2356.54,2363.36,2352.94,2361.13,2361.13,31076700.0,After,Wednesday,March,no,Trump1
16364,2751,S&P500,2017-03-28,2339.79,2363.78,2337.63,2358.57,2358.57,33691200.0,After,Tuesday,March,no,Trump1
16365,2752,S&P500,2017-03-27,2329.11,2344.9,2322.25,2341.59,2341.59,32423000.0,After,Monday,March,no,Trump1
16366,2753,S&P500,2017-03-24,2350.42,2356.22,2335.74,2343.98,2343.98,29785300.0,After,Friday,March,no,Trump1
16367,2754,S&P500,2017-03-23,2345.97,2358.92,2342.13,2345.96,2345.96,32624000.0,After,Thursday,March,no,Trump1
16368,2755,S&P500,2017-03-22,2343.0,2351.81,2336.45,2348.45,2348.45,35751600.0,After,Wednesday,March,no,Trump1
16369,2756,S&P500,2017-03-21,2379.32,2381.93,2341.9,2344.02,2344.02,42788900.0,After,Tuesday,March,no,Trump1
16370,2757,S&P500,2017-03-20,2378.24,2379.55,2369.66,2373.47,2373.47,30615600.0,After,Monday,March,no,Trump1
16371,2758,S&P500,2017-03-17,2383.71,2385.71,2377.64,2378.25,2378.25,51798200.0,After,Friday,March,no,Trump1
16372,2759,S&P500,2017-03-16,2387.71,2388.1,2377.18,2381.38,2381.38,33688800.0,After,Thursday,March,no,Trump1
16373,2760,S&P500,2017-03-15,2370.34,2390.01,2368.94,2385.26,2385.26,39094900.0,After,Wednesday,March,no,Trump1
16374,2761,S&P500,2017-03-14,2368.55,2368.55,2358.18,2365.45,2365.45,31737600.0,After,Tuesday,March,no,Trump1
16375,2762,S&P500,2017-03-13,2371.56,2374.42,2368.52,2373.47,2373.47,31666500.0,After,Monday,March,no,Trump1
16376,2763,S&P500,2017-03-10,2372.52,2376.86,2363.04,2372.6,2372.6,34344000.0,After,Friday,March,no,Trump1
16377,2764,S&P500,2017-03-09,2363.49,2369.08,2354.54,2364.87,2364.87,37184500.0,After,Thursday,March,no,Trump1
16378,2765,S&P500,2017-03-08,2369.81,2373.09,2361.01,2362.98,2362.98,38140800.0,After,Wednesday,March,no,Trump1
16379,2766,S&P500,2017-03-07,2370.74,2375.12,2365.51,2368.39,2368.39,35263000.0,After,Tuesday,March,no,Trump1
16380,2767,S&P500,2017-03-06,2375.23,2378.8,2367.98,2375.31,2375.31,32518000.0,After,Monday,March,no,Trump1
16381,2768,S&P500,2017-03-03,2380.92,2383.89,2375.39,2383.12,2383.12,35566700.0,After,Friday,March,no,Trump1
16382,2769,S&P500,2017-03-02,2394.75,2394.75,2380.17,2381.92,2381.92,38240300.0,After,Thursday,March,no,Trump1
16383,2770,S&P500,2017-03-01,2380.13,2400.98,2380.13,2395.96,2395.96,43476300.0,After,Wednesday,March,no,Trump1
16384,2771,S&P500,2017-02-28,2366.08,2367.79,2358.96,2363.64,2363.64,42124600.0,After,Tuesday,February,no,Trump1
16385,2772,S&P500,2017-02-27,2365.23,2371.54,2361.87,2369.75,2369.75,35846800.0,After,Monday,February,no,Trump1
16386,2773,S&P500,2017-02-24,2355.73,2367.34,2352.87,2367.34,2367.34,38324100.0,After,Friday,February,no,Trump1
16387,2774,S&P500,2017-02-23,2367.5,2368.26,2355.09,2363.81,2363.81,40217700.0,After,Thursday,February,no,Trump1
16388,2775,S&P500,2017-02-22,2361.11,2365.13,2358.34,2362.82,2362.82,34731700.0,After,Wednesday,February,no,Trump1
16389,2776,S&P500,2017-02-21,2354.91,2366.71,2354.91,2365.38,2365.38,35875200.0,After,Tuesday,February,no,Trump1
16390,2777,S&P500,2017-02-17,2343.01,2351.16,2339.58,2351.16,2351.16,35168300.0,After,Friday,February,no,Trump1
16391,2778,S&P500,2017-02-16,2349.64,2351.31,2338.87,2347.22,2347.22,36759000.0,After,Thursday,February,no,Trump1
16392,2779,S&P500,2017-02-15,2335.58,2351.3,2334.81,2349.25,2349.25,37858700.0,After,Wednesday,February,no,Trump1
16393,2780,S&P500,2017-02-14,2326.12,2337.58,2322.17,2337.58,2337.58,35280400.0,After,Tuesday,February,no,Trump1
16394,2781,S&P500,2017-02-13,2321.72,2331.58,2321.42,2328.25,2328.25,33523700.0,After,Monday,February,no,Trump1
